Nd	Gd3Sc2Ga3O12	1.0612	-0- 	4F3/2	4I11/2	2070	1	0.26	14	p	300	5x22	Xe	7	4/27/1988	7000
Nd	Gd3Sc2Ga3O12	1.05755	-0- 	4F3/2	4I11/2	1978	1	0.26	65	p	77	5x22	Xe	3	4/27/1988	7038
Nd	Gd3Sc2Ga3O12	1.058	-0- 	4F3/2	4I11/2	-0- 	1	0.26	-0- 	p	77	5x22	Xe	12	4/27/1988	7038
Nd	Gd3Sc2Ga3O12	1.06045	-0- 	4F3/2	4I11/2	2069	1	0.26	8.5	p	77	5x22	Xe	10	4/27/1988	7038
Nd	GdScO3	1.08515	-0- 	4F3/2	4I11/2	2065	1.5	0.135	18	p	300	4x12	Xe	3.5	4/27/1988	7000
Nd	HfO2-Y2O3	1.0604	-0- 	4F3/2	4I11/2	2000	0.6	0.45	-0- 	p	300	3 x15-32	Xe	7	4/27/1988	7041
Nd	HfO2-Y2O3	1.3305	-0- 	4F3/2	4I11/2	3900	0.5	0.45	130	p	300	3 x15-32	Xe	48	4/27/1988	7042
Nd	K5Bi(MoO4)4	1.066	-0- 	4F3/2	4I11/2	2000	7.5	0.25	90	p	300	7x11	Xe	85	4/27/1988	7043
Nd	KGd(WO4)2	1.0672	-0- 	4F3/2	4I11/2	1945	2.5	0.11	90	p	300	2.5x27	Xe	0.4	4/27/1988	7000
Nd	KGd(WO4)2	1.0672	-0- 	4F3/2	4I11/2	1945	2.5	0.11	90	cw	300	2.5x27	Xe	400	4/27/1988	7000
Nd	KGd(WO4)2	1.351	-0- 	4F3/2	4I13/2	3900	2.5	0.11	90	p	300	2.5x27	Xe	0.9	4/27/1988	7000
Nd	KLa(MoO4)2	1.0587	-0- 	4F3/2	4I11/2	1940	2	0.2	48	p	300	6x40	Xe	3.5	4/27/1988	7044
Nd	KLa(MoO4)2	1.0585	-0- 	4F3/2	4I11/2	1942	2	0.2	22	p	77	6x40	Xe	5	4/27/1988	7044
Nd	KLa(MoO4)2	1.335	-0- 	4F3/2	4I13/2	3895	2	0.2	65	p	300	6x40	Xe	8	4/27/1988	7044
Nd	KY(MoO4)2	1.0669	-0- 	4F3/2	4I11/2	1983	2	0.13	12	p	300	6.5	Xe	10	4/27/1988	7034
Nd	KY(MoO4)2	1.3485	-0- 	4F3/2	4I13/2	3940	2	0.13	35	p	300	5	Xe	20	4/27/1988	7034
Nd	KY(WO4)2	0.9137	-0- 	4F3/2	4I9/2	355	1.4	0.11	25	p	77	4x14	Xe	5.5	4/27/1988	7045
Nd	KY(WO4)2	1.0688	-0- 	4F3/2	4I11/2	1944	1.4	0.11	20	p	300	4x14-25	Xe	0.3	4/27/1988	7046
Nd	KY(WO4)2	1.0688	-0- 	4F3/2	4I11/2	1944	1.4	0.11	20	cw	300	5x25	Xe	400	4/27/1988	7047
Nd	KY(WO4)2	1.0687	-0- 	4F3/2	4I11/2	1943	1.4	0.11	3.3	p	77	5x25	Xe	0.5	4/27/1988	7047
Nd	KY(WO4)2	1.0687	1.069	4F3/2	4I11/2	1943	1.4	0.11	3.3	p	600	5x25	Xe	-0- 	4/27/1988	7048
Nd	KY(WO4)2	1.3525	-0- 	4F3/2	4I13/2	3900	1.4	0.11	13	p	300	5x25	Xe	0.9	4/27/1988	7047
Nd	KY(WO4)2	1.3525	-0- 	4F3/2	4I13/2	3900	1.4	0.11	13	cw	300	5x25	Xe	1100	4/27/1988	7047
Nd	KY(WO4)2	1.3545	-0- 	4F3/2	4I13/2	3916	1.4	0.11	14	p	300	5x25	Xe	3	4/27/1988	7047
Nd	KY(WO4)2	1.3515	-0- 	4F3/2	4I13/2	3902	1.4	0.11	65	p	77	5x25	Xe	1	4/27/1988	7047
Nd	KY(WO4)2	1.3545	-0- 	4F3/2	4I13/2	3916	1.4	0.11	7	p	77	5x25	Xe	1	4/27/1988	7047
Nd	LaAlO3	1.0804	-0- 	4F3/2	4I11/2	2327	2	0.24	20	p	300	3x4x8	Xe	120	4/27/1988	7000
Nd	La2Be2O5	1.0698	-0- 	4F3/2	4I11/2	1962	1	0.15	27	p	300	5.5x25	Xe	1.8	4/27/1988	7049
Nd	La2Be2O5	1.0698	-0- 	4F3/2	4I11/2	1962	1	0.15	27	cw	300	5x50	W	1.8	4/27/1988	7049
Nd	La2Be2O5	1.079	-0- 	4F3/2	4I11/2	2041	1	0.15	40	p	300	5x50	Xe	10	4/27/1988	7034
Nd	La2Be2O5	1.351	-0- 	4F3/2	4I13/2	3908	1	0.15	32	p	300	5x50	Xe	2.5	4/27/1988	7049
Nd	LaF3	1.04065	-0- 	4F3/2	4I11/2	1983	1.5	0.65	25	p	300	5 x25-40	Xe	2.8	4/27/1988	7050
Nd	LaF3	1.04065	-0- 	4F3/2	4I11/2	1983	1.5	0.65	25	cw	300	5x38	Xe	4000	4/27/1988	7051
Nd	LaF3	1.06335	-0- 	4F3/2	4I11/2	2188	1.5	0.65	35	p	300	5 x25-40	Xe	8	4/27/1988	7050
Nd	LaF3	1.04	-0- 	4F3/2	4I11/2	1980	1.5	0.65	6.5	p	77	5 x25-40	Xe	7.5	4/27/1988	7050
Nd	LaF3	1.0451	-0- 	4F3/2	4I11/2	2069	1.5	0.65	6.5	p	77	5 x25-40	Xe	15	4/27/1988	7050
Nd	LaF3	1.0523	-0- 	4F3/2	4I11/2	2092	1.5	0.65	6.5	p	77	5 x25-40	Xe	-0- 	4/27/1988	7050
Nd	LaF3	1.0583	-0- 	4F3/2	4I11/2	2188	1.5	0.65	6.5	p	77	5 x25-40	Xe	-0- 	4/27/1988	7050
Nd	LaF3	1.06305	-0- 	4F3/2	4I11/2	2188	1.5	0.65	15	p	77	5 x25-40	Xe	5	4/27/1988	7050
Nd	LaF3	1.067	-0- 	4F3/2	4I11/2	2223	1.5	0.65	18	p	77	5 x25-40	Xe	-0- 	4/27/1988	7050
Nd	LaF3	1.04065	1.041	4F3/2	4I11/2	1980	1.5	0.65	25	p	430	5x38	Xe	-0- 	4/27/1988	7052
Nd	LaF3	1.0595	1.0613	4F3/2	4I11/2	2190	1.5	0.65	-0- 	p	820	5x38	Xe	-0- 	4/27/1988	7053
Nd	LaF3	1.0632	1.0642	4F3/2	4I11/2	2220	1.5	0.65	-0- 	p	700	5x38	Xe	-0- 	4/27/1988	7054
Nd	LaF3	1.06335	1.0638	4F3/2	4I11/2	2190	1.5	0.65	35	p	650	5x38	Xe	-0- 	4/27/1988	7055
Nd	LaF3	1.3675	-0- 	4F3/2	4I13/2	4270	4	0.65	25	p	300	5x25	Xe	40	4/27/1988	7056
Nd	LaF3	1.3235	-0- 	4F3/2	4I13/2	4038	4	0.65	8	p	77	5x25	Xe	60	4/27/1988	7056
Nd	LaF3	1.367	-0- 	4F3/2	4I13/2	4276	4	0.65	13	p	77	5x25	Xe	40	4/27/1988	7056
Nd	LaF3	1.331	-0- 	4F3/2	4I13/2	4070	2	0.65	21	p	300	5x25	Xe	7	4/27/1988	7057
Nd	LaF3	1.3125	-0- 	4F3/2	4I13/2	3974	2	0.65	6	p	300	5x25	Xe	20	4/27/1988	7057
Nd	LaF3	1.3305	-0- 	4F3/2	4I13/2	4077	2	0.65	10	p	300	5x25	Xe	5	4/27/1988	7057
Nd	LaF3-SrF2	1.0486	-0- 	4F3/2	4I11/2	2000	2	0.22	65	p	300	5x26	Xe	5.5	5/6/1988	7036
Nd	LaF3-SrF2	1.0635	-0- 	4F3/2	4I11/2	2000	2	0.22	65	p	300	5x26	Xe	11	5/6/1988	7036
Nd	LaF3-SrF2	1.3315	-0- 	4F3/2	4I13/2	4000	2	0.22	55	p	300	5x26	Xe	13	5/6/1988	7036
Nd	LaF3-SrF2	1.317	-0- 	4F3/2	4I13/2	4000	2	0.22	30	p	77	5x26	Xe	60	5/6/1988	7036
Nd	LaF3-SrF2	1.3275	-0- 	4F3/2	4I13/2	4000	2	0.22	30	p	77	5x26	Xe	40	5/6/1988	7036
Nd	LaF3-SrF2	1.3325	-0- 	4F3/2	4I13/2	4000	2	0.22	30	p	77	5x26	Xe	50	5/6/1988	7036
Nd	LaNbO4	1.0624	-0- 	4F3/2	4I11/2	1973	1.5	0.12	15	p	300	5x30	Xe	10	5/6/1988	7058
Nd	La2O3	1.079	-0- 	4F3/2	4I11/2	2000	1	0.125	11	p	77	4x8	Xe	230	5/6/1988	7000
Nd	La2O2S	1.075	-0- 	4F3/2	4I11/2	1910	1	0.095	10	p	300	10X75	Xe	0.3	5/6/1988	7000
Nd	La2O2S	1.075	-0- 	4F3/2	4I11/2	1910	1	0.095	10	CW	300	10X75	W	0.3	5/6/1988	7059
Nd	LiGd(MoO4)2	1.0599	-0- 	4F3/2	4I11/2	2005	2	0.14	80	P	300	4X20	Xe	1.3	5/6/1988	7060
Nd	LiGd(MoO4)2	1.0599	-0- 	4F3/2	4I11/2	2005	2	0.14	80	cw	300	5x25	Xe	1150	5/6/1988	7060
Nd	LiGd(MoO4)2	1.34	-0- 	4F3/2	4I13/2	3980	2	0.14	65	p	300	5x25	Xe	13	5/6/1988	7060
Nd	LiGd(MoO4)2	1.34	-0- 	4F3/2	4I13/2	3980	2	0.14	25	p	77	5x25	Xe	30	5/6/1988	7060
Nd	LiLa(MoO4)2	1.0585	-0- 	4F3/2	4I11/2	2000	2	0.15	100	p	300	5x25	Xe	3	5/6/1988	7060
Nd	LiLa(MoO4)2	1.0658	-0- 	4F3/2	4I11/2	2003	2	0.15	30	p	77	5x25	Xe	15	5/6/1988	7060
Nd	LiLa(MoO4)2	1.337	-0- 	4F3/2	4I11/2	3909	2	0.15	75	p	300	5x25	Xe	20	5/6/1988	7060
Nd	LiLa(MoO4)2	1.3375	-0- 	4F3/2	4I11/2	3945	2	0.15	30	p	77	5x25	Xe	35	5/6/1988	7060
Nd	LiNbO3	1.0846	-0- 	4F3/2	4I11/2	2034	1.5	0.085	20	p	300	4x20	Xe	1.5	5/6/1988	7061
Nd	LiNbO3	1.0933	-0- 	4F3/2	4I11/2	2107	0.5	0.085	30	p	300	3x3x10	KrL	7.50E-05	5/6/1988	7062
Nd	LiNbO3	1.0933	-0- 	4F3/2	4I11/2	2107	1.5	0.085	30	p	300	4x20	 Xe	2	5/6/1988	7037
Nd	LiNbO3	1.0933	1.0922	4F3/2	4I11/2	2107	1.5	0.085	30	p	620	3.5x12	Xe	-0- 	5/6/1988	7063
Nd	LiNbO3	1.0787	1.0782	4F3/2	4I11/2	1990	1.5	0.085	-0- 	p	590	3.5x12	Xe	-0- 	5/6/1988	7064
Nd	LiNbO3	1.0846	-0- 	4F3/2	4I11/2	2034	1.5	0.085	20	p	600	5x15	Xe	-0- 	5/6/1988	7065
Nd	LiNbO3	1.3745	-0- 	4F3/2	4I13/2	3970	6	0.085	20	p	300	5x15	Xe	6	5/6/1988	7061
Nd	LiNbO3	1.387	-0- 	4F3/2	4I13/2	4035	3.5	0.085	20	p	300	4x20	Xe	3.5	5/6/1988	7037
Nd	LiYF4	1.0471	-0- 	4F3/2	4I11/2	2042	-0- 	0.5	12	p	300	5x50	Xe	3.5	5/6/1988	7059
Nd	LiYF4	1.053	-0- 	4F3/2	4I11/2	2042	2	0.5	12.5	p	300	5x50	Xe	2	5/6/1988	7066
Nd	LuAlO3	1.0675	-0- 	4F3/2	4I11/2	2026	1	0.16	7.5	p	300	5x18	Xe	-0- 	5/6/1988	7067
Nd	LuAlO3	1.0759	-0- 	4F3/2	4I11/2	2099	1	-0- 	8.5	p	300	5x18	Xe	-0- 	5/6/1988	7067
Nd	LuAlO3	1.0832	-0- 	4F3/2	4I11/2	2026	1	-0- 	11.5	p	300	5x18	Xe	8	5/6/1988	7067
Nd	LuAlO3	1.0831	-0- 	4F3/2	4I11/2	2160	1	-0- 	2.8	p	120	5x18	Xe	55	5/6/1988	7067
Nd	LuAlO3	1.0671	-0- 	4F3/2	4I11/2	2022	1	-0- 	1.7	p	77	5x18	Xe	1.7	5/6/1988	7067
Nd	LuAlO3	1.347	-0- 	4F3/2	4I13/2	3950	1	-0- 	7.5	p	300	5x18	Xe	15	5/6/1988	7067
Nd	LuAl5O12	0.9473	-0- 	4F3/2	4I9/2	878	0.6	0.245	6	p	77	5x25	Xe	40	5/6/1988	7000
Nd	LuAl5O12	1.06425	-0- 	4F3/2	4I11/2	2099	0.6	0.245	5.3	p	300	5x25	Xe	1	5/6/1988	7000
Nd	LuAl5O12	1.06425	-0- 	4F3/2	4I11/2	2099	0.6	0.245	5.3	cw	300	5x25	Xe	950	5/6/1988	7000
Nd	Lu3Al5O12	1.0605	-0- 	4F3/2	4I11/2	2004	0.6	0.245	1.4	p	77	5x25	Xe	0.5	5/6/1988	7000
Nd	Lu3Al5O12	1.06375	1.0672	4F3/2	4I11/2	2100	0.6	0.245	2	p	900	5x25	Xe	0.5	5/6/1988	7068
Nd	Lu3Al5O12	1.3387	-0- 	4F3/2	4I13/2	4025	0.6	0.245	9.5	p	300	5x25	Xe	2.5	5/6/1988	7000
Nd	Lu3Al5O12	1.3387	-0- 	4F3/2	4I13/2	4025	0.6	0.245	9.5	cw	300	5x25	Xe	2000	5/6/1988	7000
Nd	Lu3Al5O12	1.3532	-0- 	4F3/2	4I13/2	4038	0.6	0.245	10.5	p	300	5x25	Xe	4.5	5/6/1988	7000
Nd	Lu3Al5O12	1.3525	-0- 	4F3/2	4I13/2	4040	0.6	0.245	5.8	p	77	5x25	Xe	0.9	5/6/1988	7000
Nd	LuGa5O12	1.0609	-0- 	4F3/2	4I11/2	2005	1	0.27	9	p	300	5x23	Xe	8	5/6/1988	7000
Nd	LuGa5O12	1.0623	-0- 	4F3/2	4I11/2	2060	1	0.27	9	p	300	5x23	Xe	1.5	5/6/1988	7000
Nd	LuGa5O12	1.0587	-0- 	4F3/2	4I11/2	1996	1	0.27	4	p	300	5x23	Xe	8	5/6/1988	7000
Nd	LuGa5O12	1.06025	-0- 	4F3/2	4I11/2	2010	1	0.27	4	p	77	5x23	Xe	4.5	5/6/1988	7000
Nd	LuGa5O12	1.0615	-0- 	4F3/2	4I11/2	2065	1	0.27	4.5	p	77	5x23	Xe	10	5/6/1988	7000
Nd	LuGa5O12	1.3315	-0- 	4F3/2	4I13/2	3930	1	0.27	13	p	77	5x23	Xe	6	5/6/1988	7000
Nd	Lu3Sc2Al3O12	1.0599	-0- 	4F3/2	4F11/2	1978	1	0.275	10	p	300	5x25	Xe	3	5/6/1988	7000
Nd	Lu3Sc2Al3O12	1.0591	-0- 	4F3/2	4F11/2	1979	1	0.275	5	p	77	5x25	Xe	3	5/6/1988	7000
Nd	Lu3Sc2Al3O12	1.337	-0- 	4F3/2	4F13/2	3931	1	0.275	12	p	300	5x25	Xe	5	5/6/1988	7000
Nd	LuScO3	1.0785	-0- 	4F3/2	4F11/2	1900	1	0.22	30	p	300	4.3x11	Xe	35	5/6/1988	7000
Nd	a-NaCaCeF6	1.0653	-0- 	4F3/2	4I11/2	2000	1	0.44	100	p	300	6x20	Xe	7	5/6/1988	7000
Nd	a-NaCaCeF6	1.0653	1.0633	4F3/2	4I11/2	2000	1	0.44	100	p	920	6x20	Xe	7	5/6/1988	7069
Nd	a-NaCaCeF6	1.319	-0- 	4F3/2	4I13/2	4000	1	0.44	95	p	300	6x20	Xe	40	5/6/1988	7000
Nd	a-NaCaCeF6	1.3165	-0- 	4F3/2	4I13/2	4000	1	0.44	40	p	77	6x20	Xe	140	5/6/1988	7000
Nd	a-NaCaYF6	1.0539	-0- 	4F3/2	4I11/2	2000	2.75	0.36	70	p	300	6x29	Xe	11	5/6/1988	7070
Nd	a-NaCaYF6	1.0629	-0- 	4F3/2	4I11/2	2000	2.75	-0- 	90	p	300	6x29	Xe	17	5/6/1988	7070
Nd	a-NaCaYF6	1.0539	1.0549	4F3/2	4I11/2	2000	2.75	-0- 	70	p	550	6x29	Xe	-0- 	5/6/1988	7071
Nd	a-NaCaYF6	1.0629	1.0597	4F3/2	4I11/2	2000	2.75	-0- 	90	p	1000	6x29	Xe	-0- 	5/6/1988	7072
Nd	a-NaCaYF6	1.3285	-0- 	4F3/2	4I13/2	4100	2.75	-0- 	70	p	300	6x29	Xe	20	5/6/1988	7070
Nd	a-NaCaYF6	1.3375	-0- 	4F3/2	4I13/2	4100	2.75	-0- 	80	p	300	6x29	Xe	18	5/6/1988	7070
Nd	a-NaCaYF6	1.36	-0- 	4F3/2	4I13/2	4100	2.75	-0- 	120	p	300	6x29	Xe	35	5/6/1988	7070
Nd	a-NaCaYF6	1.326	-0- 	2F3/2	4I13/2	4100	2.75	-0- 	30	p	77	6x29	Xe	45	5/6/1988	7070
Nd	a-NaCaYF6	1.339	-0- 	2F3/2	4I13/2	4100	2.75	-0- 	45	p	77	6x29	Xe	70	5/6/1988	7070
Nd	5NaF.9YF3	1.0506	-0- 	4F3/2	4I11/2	2000	1	0.96	100	p	300	6x15	Xe	45	5/6/1988	7000
Nd	5NaF.9YF3	1.0505	-0- 	4F3/2	4I11/2	2000	1	0.96	-0- 	p	300	6x15	Xe	83	5/6/1988	7000
Nd	5NaF.9YF3	1.307	-0- 	4F3/2	4I13/2	4000	1	0.96	200	p	300	6x15	Xe	250	5/6/1988	7000
Nd	NaLa(MoO4)2	1.0595	-0- 	4F3/2	4I11/2	2000	5.5	0.15	-0- 	p	300	4x35	Xe	5.5	5/6/1988	7073
Nd	NaLa(MoO4)2	1.0653	-0- 	4F3/2	4I11/2	1953	5.5	0.15	50	p	300	4.8x24	Xe	1.6	5/6/1988	7073
Nd	NaLa(MoO4)2	1.0653	-0- 	4F3/2	4I11/2	1953	5.5	0.15	50	cw	300	4.8x24	Xe	2600	5/6/1988	7073
Nd	NaLa(MoO4)2	1.0653	1.0665	4F3/2	4I11/2	1953	5.5	0.15	50	p	750	4.8x24	Xe	2600	5/6/1988	7074
Nd	NaLa(MoO4)2	1.338	-0- 	4F3/2	4I13/2	3900	1.5	0.15	45	p	300	5x21	Xe	4.5	5/6/1988	7000
Nd	NaLa(MoO4)2	1.344	-0- 	4F3/2	4I13/2	3940	1.5	0.15	50	p	300	5x21	Xe	10	5/6/1988	7000
Nd	NaLa(MoO4)2	1.338	-0- 	4F3/2	4I13/2	3900	1.5	0.15	15	p	77	5x21	Xe	4	5/6/1988	7000
Nd	NaLa(MoO4)2	1.343	-0- 	4F3/2	4I13/2	3937	1.5	0.15	18	p	77	5x21	Xe	25	5/6/1988	7000
Nd	NaLa(WO4)2	1.0635	-0- 	4F3/2	4I11/2	2000	1	-0- 	-0- 	p	300	6x90	Xe	-0- 	5/6/1988	7037
Nd	NaLa(WO4)2	1.3355	-0- 	4F3/2	4I11/2	4000	1	-0- 	50	p	300	6x21	Xe	-0- 	5/6/1988	7037
Nd	PbMoO4	1.0586	-0- 	4F3/2	4I11/2	2000	-0- 	0.13	-0- 	p	295	3x52	Xe	60	5/6/1988	7000
Nd	PbMoO4	1.334	-0- 	4F3/2	4I13/2	3950	1.5	0.13	35	p	300	5x21	Xe	50	5/6/1988	7036
Nd	PbMoO4	1.332	-0- 	4F3/2	4I13/2	3947	1.5	0.13	5	p	77	5x21	Xe	100	5/6/1988	7036
Nd	Pb5(PO4)3	1.0551	-0- 	4F3/2	4I11/2	1955	1	0.225	180	p	300	-5.5)x15	Xe	12	5/6/1988	7075
Nd	SrAl4O7	1.0576	-0- 	4F3/2	4I11/2	2100	0.7	0.34	20	p	300	6x20	Xe	28	5/6/1988	7000
Nd	SrAl4O7	1.0828	-0- 	4F3/2	4I11/2	2100	0.7	0.34	30	p	300	6x20	Xe	25	5/6/1988	7000
Nd	SrAl4O7	1.0566	-0- 	4F3/2	4I11/2	2100	0.7	0.34	1.5	p	77	6x20	Xe	4.5	5/6/1988	7000
Nd	SrAl4O7	1.0568	-0- 	4F3/2	4I11/2	2100	0.7	0.34	1.6	p	77	6x20	Xe	15	5/6/1988	7000
Nd	SrAl4O7	1.0627	-0- 	4F3/2	4I11/2	2100	0.7	0.34	1.8	p	77	6x20	Xe	18	5/6/1988	7000
Nd	SrAl4O7	1.3345	-0- 	4F3/2	4I13/2	4100	0.7	0.34	20	p	300	6x20	Xe	80	5/6/1988	7000
Nd	SrAl4O7	1.3665	-0- 	4F3/2	4I13/2	4100	0.7	0.34	33	p	300	6x20	Xe	120	5/6/1988	7000
Nd	SrAl4O7	1.332	-0- 	4F3/2	4I13/2	4100	0.7	0.34	1.7	p	77	6x20	Xe	25	5/6/1988	7000
Nd	SrAl4O7	1.353	-0- 	4F3/2	4I13/2	4100	0.7	0.34	2	p	77	6x20	Xe	31	5/6/1988	7000
Nd	SrAl12O19	1.0491	-0- 	4F3/2	4I11/2	2000	1.5	0.4	13	p	300	10	Xe	14	5/6/1988	7000
Nd	SrAl12O19	1.3065	-0- 	4F3/2	4I11/2	4000	1.5	0.4	15	p	300	10	Xe	30	5/6/1988	7000
Nd	SrF2	1.037	-0- 	4F3/2	4I11/2	2008	0.8	1.1	20	p	300	5.8x30	Xe	40	5/6/1988	7000
Nd	SrF2	1.0445	-0- 	4F3/2	4I11/2	2008	0.8	1.1	25	p	300	5.8x30	Xe	95	5/6/1988	7000
Nd	SrF2	1.0437	-0- 	4F3/2	4I11/2	2008	0.1	1.25	3	p	77	3x52	Xe	150	5/6/1988	7000
Nd	SrF2	1.037	1.0395	4F3/2	4I11/2	2008	0.1	1.25	20	p	530	5.8x30	Xe	-0- 	5/6/1988	7076
Nd	SrF2	1.0446	-0- 	4F3/2	4I11/2	2045	0.1	1.25	-0- 	p	550	5.8x30	Xe	-0- 	5/6/1988	7077
Nd	SrF2-CeF3	1.059	-0- 	4F3/2	4I11/2	2000	2	-0- 	110	p	300	5x21	Xe	14	5/6/1988	7000
Nd	SrF2-CeF3	1.3255	-0- 	4F3/2	4I13/2	4000	2	-0- 	130	p	300	5x21	Xe	35	5/6/1988	7000
Nd	SrF2-CeF3-GdF3	1.0589	-0- 	4F3/2	4I11/2	2000	2	0.46	100	p	300	5x45	Xe	54	5/6/1988	7000
Nd	SrF2-GdF3(10%)	1.0528	-0- 	4F3/2	4I11/2	2000	2	0.4	100	p	300	5x30	Xe	7	5/6/1988	7000
Nd	SrF2-GdF3(10%)	1.326	-0- 	4F3/2	4I13/2	4000	2	0.4	75	p	300	5x30	Xe	10	5/6/1988	7000
Nd	SrF2-GdF3(10%)	1.325	-0- 	4F3/2	4I13/2	4000	2	0.4	25	p	77	5x30	Xe	15	5/6/1988	7000
Nd	SrF2-LaF3(30%)	1.0597	1.0583	4F3/2	4I11/2	2000	0.75	0.8	80	p	800	5x45	Xe	18	5/6/1988	7078
Nd	SrF2-LaF3(30%)	1.325	-0- 	4F3/2	4I11/2	4000	1	0.8	90	p	300	5x45	Xe	45	5/6/1988	7000
Nd	SrF2-LaF3 (30%)	1.316	-0- 	4F3/2	4I11/2	4100	1	0.8	30	P	77	5X45	Xe	150	5/23/1988	7000
Nd	SrF2-LaF3 (30%)	1.3235	-0- 	4F3/2	4I11/2	4100	1	0.8	30	P	77	5X45	Xe	180	5/23/1988	7000
Nd	SrF2-LaF3 (30%)	1.3355	-0- 	4F3/2	4I11/2	4100	1	0.8	40	P	77	5X45	Xe	250	5/23/1988	7000
Nd	SrF3-LuF3 (5%)	1.0556	-0- 	4F3/2	4I11/2	2000	2	0.25	75	P	300	5X25	Xe	11	5/23/1988	7000
Nd	SrF3-LuF3 (5%)	1.32	-0- 	4F3/2	4I13/2	4000	2	0.25	70	P	300	6X20	Xe	35	5/23/1988	7000
Nd	SrF2-YF3 (10%)	1.0567	-0- 	4F3/2	4I11/2	2000	2	0.36	65	P	300	6X20	Xe	15	5/23/1988	7000
Nd	SrF2-YF3 (10%)	1.3225	-0- 	4F3/2	4I13/2	4000	2	0.36	70	P	300	6X20	Xe	140	5/23/1988	7000
Nd	SrF2-YF3 (10%)	1.33	-0- 	4F3/2	4I13/2	4000	2	0.36	75	P	300	6X20	Xe	160	5/23/1988	7000
Nd	SrF2-YF3 (10%)	1.332	-0- 	4F3/2	4I13/2	4000	2	0.36	25	P	77	6X20	Xe	200	5/23/1988	7000
Nd	SrMoO4	1.0576	-0- 	4F3/2	4I11/2	2000	2	0.17	35	P	295	3X32	Xe	10	5/23/1988	7079
Nd	SrMoO4	1.0643	-0- 	4F3/2	4I11/2	2000	2	0.17	5	P	295	3X32	Xe	125	5/23/1988	7080
Nd	SrMoO4	1.059	-0- 	4F3/2	4I11/2	2000	2	0.17	-0- 	P	77	3X32	Xe	150	5/23/1988	7080
Nd	SrMoO4	1.0611	-0- 	4F3/2	4I11/2	2000	2	0.17	-0- 	P	77	3X32	Xe	500	5/23/1988	7080
Nd	SrMoO4	1.0627	-0- 	4F3/2	4I11/2	2000	2	0.17	-0- 	P	77	3X32	Xe	170	5/23/1988	7080
Nd	SrMoO4	1.064	-0- 	4F3/2	4I11/2	2000	2	0.17	-0- 	P	77	3X32	Xe	17	5/23/1988	7080
Nd	SrMoO4	1.0652	-0- 	4F3/2	4I11/2	2000	2	0.17	3	P	77	3X32	Xe	70	5/23/1988	7080
Nd	SrMoO4	1.3325	-0- 	4F3/2	4I13/2	3960	1	0.17	20	P	300	5X21	Xe	35	5/23/1988	7081
Nd	SrMoO4	1.344	-0- 	4F3/2	4I13/2	3962	1	0.17	6	P	77	5X21	Xe	50	5/23/1988	7081
Nd	Sr(PO4)3F	1.0585	-0- 	4F3/2	4I11/2	2000	2	0.31	10	P	300	6.4X33	Xe	12	5/23/1988	7082
Nd	SrWO4	1.063	-0- 	4F3/2	4I11/2	2000	-0- 	0.2	-0- 	P	295	3X52	Xe	180	5/23/1988	7000
Nd	SrWO4	1.0574	-0- 	4F3/2	4I11/2	2000	-0- 	0.2	3	P	77	3X52	Xe	4.7	9/6/1988	7000
Nd	SrWO4	1.0607	-0- 	4F3/2	4I11/2	2000	-0- 	0.2	-0- 	P	77	3X52	Xe	7.6	9/6/1988	7000
Nd	SrWO4	1.0627	-0- 	4F3/2	4I11/2	2000	-0- 	0.2	-0- 	P	77	3X52	Xe	5.1	9/6/1988	7000
Nd	SrY5F19	1.0493	-0- 	4F3/2	4I11/2	2000	2	0.4	110	P	300	5X16	Xe	40	9/6/1988	7000
Nd	SrY5F19	1.319	-0- 	4F3/2	4I13/2	4000	2	0.4	130	P	300	5X16	Xe	75	9/6/1988	7000
Nd	YALO3	0.93	-0- 	4F3/2	4I9/2	670	1	0.18	30	P	300	"5X8,3X16"	XeL	0.15	9/6/1988	7083
Nd	YALO3	1.0795	-0- 	4F3/2	4I11/2	2157	2	0.18	11	P	300	3.5-5X30	Xe	1.5	9/6/1988	7084
Nd	YALO3	1.0795	-0- 	4F3/2	4I11/2	2157	2	0.18	11	CW	300	6.35X75	Kr	1200	9/6/1988	7085
Nd	YALO3	1.0645	-0- 	4F3/2	4I11/2	2026	2	0.18	9.5	P	300	5X50	Xe	-0- 	9/6/1988	7085
Nd	YALO3	1.0645	-0- 	4F3/2	4I11/2	2026	2	0.18	9.5	CW	300	5X50	Xe	1750	9/6/1988	7085
Nd	YALO3	1.0729	-0- 	4F3/2	4I11/2	2097	2	0.18	8.3	P	300	6.35X75	Kr	-0- 	9/6/1988	7085
Nd	YALO3	1.0909	-0- 	4F3/2	4I11/2	2300	2	0.18	-0- 	P	300	6.3X75	Kr	-0- 	9/6/1988	7085
Nd	YALO3	1.0989	-0- 	4F3/2	4I11/2	2322	2	0.18	11	P	300	6.3X75	Kr	-0- 	9/6/1988	7085
Nd	YALO3	1.06405	-0- 	4F3/2	4I11/2	2023	2	0.18	1.5	P	77	(5-6)X15	Xe	1	9/6/1988	7086
Nd	YALO3	1.07255	-0- 	4F3/2	4I11/2	2097	2	0.18	2	P	77	(5-6)X15	Xe	1	9/6/1988	7086
